label,text
inform,restaurant indian restaurant
inform,polynesian food
inform,mediterranean food
inform,mediterranean restaurant
inform,a restaurant in
inform,any area
inform,i dont care
inform,i dont care
inform,i want to find a moderately priced restaurant and it should be in the
inform,south
inform,south part of town south
inform,any
inform,breath im looking for a moderately priced restaurant in the east p
inform,any
inform,im looking for a cheap restaurant in the south part of town
inform,south
inform,south
inform,south part
inform,south
inform,south
inform,i dont care
inform,food
inform,any area
inform,seafood
inform,is there any serving vietnamese
inform,im looking for world food
inform,vietnamese food
inform,im looking for a restaurant in any area that serves austrian food
inform,austrian food
inform,ah can i find a unintelligible restaurant serving scotch food
inform,ah scottish food
inform,okay uh how bout british food
inform,i need a moderately priced restaurant in the part of town
inform,i dont care
inform,mexican food
inform,cheap
inform,vietnamese
inform,i want to find a moderately priced restaurant that serves fusion food
inform,chinese chinese
inform,ah centre
inform,expensive restaurant east part of town
inform,any type of food
inform,expensive
inform,expensive
inform,expensive restaurant east part of town
inform,expensive
inform,i want an expensive restaurant serving european food
inform,it doesnt matter
inform,im looking for an expensive restaurant in the east part of town
inform,any food
inform,cheap
inform,restaurant
inform,dont care
inform,looking for an expensive restaurant that serves
inform,any where
inform,cantonese food
inform,moderately priced restaurant
inform,north
inform,dont care
inform,spanish restaurant
inform,i dont care
inform,i dont care
inform,im looking for a cheap restaurant serving russian food
inform,im looking for a cheap restaurant that serves
inform,russian
inform,im looking for a cheap restaurant that serves
inform,chinese
inform,dont care
inform,i need an expensive restaurant serving british food
inform,i need an expensive restaurant serving british food
inform,west
inform,traditional
inform,british
inform,moderate
inform,doesnt matter
inform,it doesnt matter
inform,signaporian
inform,north american
inform,i want a basque food restaurant
inform,i dont care
inform,basque food
inform,spanish food
inform,i dont care
inform,hi im looking for moderately priced
inform,dont care
inform,bistro food
inform,i would like asian oriental
inform,im looking for a cheap restaurant in the west part of town
inform,it doesnt matter
inform,uh it doesnt matter
inform,um i need a cheap restaurant
inform,east part of town
inform,any kind
inform,moderate
inform,i dont care noise
inform,venetian
inform,mediterranean
inform,expensive
inform,im looking for an expensive restaurant in the east
inform,i dont care
inform,id like a restaurant that serves turkish food
inform,it doesnt matter
inform,doesnt matter
inform,any price range
inform,find restaurant in north part of town serving fusion food
inform,find restaurant in north part of town serving asian
inform,find restaurant in north part of town
inform,find restaurant serving asian
inform,find restaurant serving asian oriental
inform,restaurant
inform,find restaurant
inform,serving asian oriental
inform,doesnt matter
inform,expensive
inform,danish
inform,danish
inform,do you have any asian oriental food
inform,north
inform,christmas
inform,im looking for a restaurant
inform,north part of town
inform,im looking for a restaurant in the north part
inform,im looking for a moderately priced restaurant
inform,ah i dont care
inform,indian food
inform,im looking for a restaurant in the east part of town that serves belgium food
inform,restaurant
inform,in the west part of town
inform,corsica food
inform,italian food
inform,doesnt matter
inform,dont care
inform,expensive
inform,any
inform,italian
inform,italian
inform,italian
inform,italian
inform,italian
inform,i need a restaurant in the east part of town that serves creative
inform,can i find a expensive restaurant that serves welsh food
inform,asian oriental food
inform,im looking for a restaurant that serves african food
inform,i need an expensive restaurant that serves afghan food
inform,need a restaurant serving brazilian food
inform,doesnt matter
inform,brazilian
inform,find me a turkish restaurant
inform,any price range
inform,doesnt matter
inform,dont care
inform,im looking for an expensive restaurant that serves european food
inform,any
inform,im looking for a restaurant that serves
inform,i dont care
inform,bistro food
inform,um i dont care about the price
inform,im looking for korean food in any price range
inform,cheap spanish restaurant
inform,i would like malaysian food in the center part of
inform,i would like korean food
inform,i dont care
inform,i want a cheap hungarian food restaurant
inform,i want a modern european
inform,i want a restaurant serving
inform,i want a modern european restaurant
inform,modern european
inform,moderately priced restaurant
inform,any
inform,halo food
inform,gastropub
inform,gastropub
inform,international food
inform,i dont care
inform,i dont care about the price range
inform,im looking for a moderately priced restaurant that serves canapes
inform,dont care
inform,belgium
inform,belgium
inform,belgium
inform,dont care
inform,dont care
inform,belgium food
inform,korean food
inform,find a restaurant serving cannabis food
inform,dont care
inform,canopy
inform,turkish
inform,turkish
inform,moderate
inform,looking for a restaurant in the south part of town that serves persian
inform,are there any that serves portuguese food
inform,are there any that serves portuguese food
inform,im looking for vietnamese food in the north part of town
inform,im looking for a cheap restaurant that serves cuban food
inform,is there on serving chineese
inform,it doesnt matter
inform,im looking for a cheap restaurant
inform,the north
inform,any kind
inform,mexican
inform,ah it doesnt matter
inform,barbecue food west part of town
inform,vietnamese
inform,im looking for a welsh restaurant in the west part of town
inform,cheap restaurant
inform,west part of town
inform,dont care
inform,im looking for a barbecue restaurant in the east part of town
inform,im looking for a restaurant in the north part of town serving indonesian
inform,i need a cheap restaurant in the west part of town
inform,i dont care
inform,im looking for a restaurant in the east part of town
inform,turkish food
inform,any area
inform,in the east part of town that serves spanish food
inform,i need a restaurant in the
inform,i need a place that serves spanish food
inform,i need a restaurant that
inform,restaurant in the east part of town japanese
inform,chinese
inform,im looking for a cheap restaurant in the south of town
inform,i dont care
inform,korean food moderate price
inform,any price range
inform,korean food
inform,korean food expensive
inform,expensive
inform,it doesnt matter
inform,expensive
inform,korean food expensive
inform,what is there in the north
inform,doesnt matter
inform,i would like it to be cheap
inform,the west part of town i want
inform,bistro
inform,i want italian food
inform,it doesnt matter
inform,im looking for a cheap restaurant that serves belgian food
inform,chinese food
inform,north
inform,south
inform,greek
inform,turkish
inform,moderately priced
inform,cheap restaurant in west part of town
inform,any
inform,expensive mexican
inform,i need a cheap restaurant that serves international food
inform,im looking for a restaurant in the center that serves corsica
inform,im looking for a restaurant in the center that serves international
inform,european food
inform,european now
inform,dont care
inform,dont care
inform,corsica food
inform,corsica
inform,gastropub
inform,gastropub restaurant
inform,gastropub
inform,gastropub
inform,gastropub
inform,i need a persian restaurant in the south part of town
inform,persian
inform,im looking for a cheap restaurant in the south part of town
inform,i dont care
inform,um expensive restaurant
inform,east part
inform,dont care
inform,im looking for a moderately priced restaurant in the west part of town
inform,i dont care
inform,im looking for an expensive restaurant in the east part of town
inform,i dont care
inform,west part of town creative food
inform,italian
inform,any
inform,looking for a moderately priced restaurant in the east part of town
inform,i dont care
inform,unintelligible restaurant
inform,i dont care
inform,what does rice house
inform,persian food
inform,indian food
inform,east
inform,cheap
inform,i need a moderately priced restaurant serving world food
inform,british food
inform,im looking for a restaurant in the north part of town
inform,moroccan food
inform,moroccan
inform,moroccan
inform,asian oriental food
inform,im looking for an expensive restaurant with venetian food
inform,is there one with thai food
inform,im looking for a restaurant with thai type
inform,looking for an expensive restaurant in the east of town
inform,i dont care
inform,um it doesnt matter
inform,persian food
inform,okay ah how bout portuguese
inform,okay ah how bout portuguese food
inform,okay um well how bout portuguese
inform,moderately priced restaurant that serves fusion food
inform,turkish food
inform,id like a moderately priced restaurant in the east part of town
inform,any food
inform,in the east part of town
inform,i want an expensive irish restaurant
inform,an expensive italian restaurant
inform,dont care
inform,a restaurant in the north part of town
inform,barbecue
inform,french food
inform,im looking for a moderate priced restaurant in the south part
inform,the south part
inform,i dont care
inform,im looking for a moderately priced restaurant that serves japanese food
inform,moderate european food
inform,modern european food
inform,doesnt matter
inform,im looking for a moderately
inform,im looking for a restaurant that serves modern european food
inform,i dont care
inform,id like a restaurant in any area
inform,international food
inform,cheap
inform,belgium food
inform,british
inform,center
inform,dont care
inform,restaurant in the north part of town
inform,serving catalan food
inform,indian food
inform,indian food
inform,indian food
inform,restaurant in north part of town
inform,im looking for a restaurant in the center
inform,that serves romanian food
inform,romanian
inform,expensive restaurant
inform,south
inform,any
inform,expensive
inform,dont care
inform,malaysian
inform,korean
inform,moderately
inform,north
inform,north
inform,any
inform,moderate
inform,im looking for a cheap restaurant in the east part of town
inform,expensive restaurant
inform,south
inform,any time
inform,i want to find a cheap restaurant in the south part of town
inform,south
inform,restaurant south part of town
inform,venetian food
inform,venetian food
inform,portuguese
inform,portuguese food
inform,expensive restaurant in the south part of town
inform,i dont care
inform,im looking for a restaurant in the west part of town that serves scottish
inform,im looking for a restaurant in the west part of town
inform,scottish
inform,im looking for a restaurant that serves indian food
inform,anything
inform,cheap
inform,east
inform,european european
inform,west part of town
inform,im looking for a cheap restaurant
inform,south
inform,i dont care
inform,im looking for a moderately priced restaurant in the south part of town
inform,dont care
inform,an expensive restaurant in the south part of town
inform,any kind
inform,south
inform,south of town
inform,i dont care
inform,moderate
inform,expensive
inform,dont care
inform,basque
inform,basque
inform,basque
inform,korean
inform,moderately priced restaurant in the east
inform,east
inform,i dont care
inform,cheap restaurant west part of town
inform,any
inform,im looking for a restaurant in the center serving african food
inform,expensive
inform,portuguese food
inform,portuguese
inform,mediterranean
inform,mediterranean
inform,expensive
inform,im looking for a portuguese restaurant
inform,i dont care
inform,moderate priced
inform,chinese food
inform,looking for a moderately priced restaurant that serves cancun
inform,test food
inform,canapes food
inform,canapes
inform,i need a moderately priced restaurant in the south part of town
inform,it doesnt matter
inform,im looking for a cheap restaurant in the east part of town
inform,can i get turkish food
inform,dont care
inform,dont care
inform,need one in the west part of town
inform,any
inform,im looking for a cheap restaurant in the north part of town
inform,im looking for a cheap restaurant in the
inform,east part of town
inform,french
inform,french
inform,dont care
inform,french food
inform,im looking for spanish food
inform,i dont care
inform,i dont care
inform,im looking for a restaurant in any area that
inform,gastropub
inform,any
inform,it doesnt matter to me
inform,im looking for a moderately priced restaurant and it should be in the west part of town
inform,any
inform,unintelligible restaurant
inform,south
inform,south part of town
inform,south
inform,south
inform,dont matter
inform,doesnt matter
inform,dont matter
inform,expensive
inform,i want a restaurant that serves basque food
inform,uh i want a restaurant that serves international food
inform,a restaurant thats serving international food
inform,uh find a restaurant in the west part of town and
inform,creative food
inform,thai
inform,uh thai food
inform,thai
inform,prezzo
inform,creative food
inform,thai food
inform,do you have prezzo
inform,im looking for gastropub food
inform,i dont care
inform,food
inform,gastropub
inform,gastropub
inform,i dont care
inform,i want to find a restaurant in any area
inform,any area
inform,international food
inform,i dont care
inform,im looking for a restaurant in the east part of town
inform,gastropub
inform,im looking for european food
inform,i dont care
inform,cheap
inform,portuguese food
inform,international food
inform,center
inform,moderately priced restaurant
inform,dont care
inform,vegetarian
inform,turkish
inform,north
inform,north
inform,north
inform,north
inform,im looking for a cheap restaurant in the north part of town
inform,i dont care
inform,dont care
inform,cheap
inform,restaurant north part of town
inform,british food
inform,british food
inform,british food north part of town
inform,uh korean food
inform,korean food
inform,korean
inform,im looking for a moderately priced restaurant that serves uh
inform,i dont care
inform,persian
inform,german food
inform,french
inform,doesnt matter
inform,dont care
inform,seafood
inform,italian food
inform,italian
inform,portuguese
inform,it doesnt matter
inform,im looking for a restaurant that serves british food
inform,the south
inform,looking for a singaporean restaurant in the center
inform,im looking for singaporean food
inform,singaporean food
inform,south part of town
inform,mexican
inform,i am looking for a moderately priced restaurant in the south
inform,it doesnt matter
inform,cheap restaurant
inform,east part
inform,restaurant the serves english food
inform,i want a restaurant that serves british food
inform,british food
inform,i want a restaurant that serves british food in the center
inform,british food
inform,doesnt matter
inform,can i have the corsica
inform,asian
inform,asian
inform,can i have asian food
inform,asian oriental food
inform,dont care
inform,korean
inform,expensive
inform,im looking for a moderately priced restaurant in the west part
inform,chinese
inform,british
inform,im looking for a restaurant in the west part of town that serves danish food
inform,im looking for a moderately priced restaurant in the west part of town
inform,i dont care
inform,international food
inform,center
inform,expensive
inform,i need a restaurant in the center of town
inform,kosher food
inform,kosher food
inform,italian food
inform,doesnt matter
inform,afghan
inform,afghan
inform,afghan food
inform,vietnamese food
inform,any of town
inform,vietnamese anywhere
inform,moderately priced
inform,doesnt matter
inform,swiss food
inform,swiss food
inform,british food
inform,british food
inform,i want a cheap restaurant in the east part of town
inform,find a restaurant in the west part of town
inform,signapore
inform,indian food
inform,i would like a moderately priced restaurant
inform,in the east part of town
inform,doesnt matter
inform,moderately priced restaurant
inform,any part
inform,corsica food
inform,vietnamese food
inform,indian food
inform,south town
inform,indian
inform,cheap restaurant serving scandinavian food
inform,cheap restaurant serving asian oriental
inform,north part of town
inform,a cheap restauran
inform,it doesnt matter
inform,im looking for cheap food in the north of town
inform,i dont care
inform,i want indonesian food
inform,im looking for thai food
inform,i dont care
inform,im looking for something in the south part of town that serves creative
inform,you said chinese food
inform,i want chinese food
inform,i dont care
inform,expensive
inform,east
inform,anything
inform,expensive
inform,restaurant south
inform,south
inform,south
inform,creative food
inform,chinese food
inform,any
inform,east
inform,i dont care
inform,moderate
inform,can i have an expensive restaurant
inform,east part of town
inform,any kind
inform,i would like to find a moderately priced
inform,moderately
inform,east
inform,it doesnt matter
inform,im looking for a moderately priced restaurant that serves
inform,any part
inform,lebanese food
inform,i am looking for persian food please
inform,i dont care about the price range
inform,asian oriental
inform,um anything
inform,im looking for moderate priced restaurant in the west
inform,i dont care
inform,im looking for
inform,crossover food in the north part of town
inform,id like a moderately priced restaurant that serves halal food
inform,id like a restaurant that serves gastropub food
inform,im looking for a moderately priced restaurant in the west part of town
inform,i dont care
inform,im looking for a cheap restaurant that sells welsh
inform,im looking for a cheap restaurant that serves mediterranean food
inform,can i get an expensive
inform,expensive restaurant
inform,cantonese food
inform,north american
inform,cantonese food
inform,north american food
inform,north american food
inform,north american food
inform,north american
inform,expensive north american
inform,north american
inform,north american restaurant expensive
inform,im looking for a restaurant in the north part of town and it should serve cata
inform,catalan
inform,any area
inform,singaporean food
inform,im looking for singaporean food
inform,food
inform,im looking for a restaurant that has unintelligible
inform,doesnt matter
inform,what about turkish
inform,turkish
inform,it doesnt matter
inform,for an expensive restaurant in the east part of town
inform,i dont care
inform,i need a cheap restaurant in the south part of town
inform,i dont care
inform,a restaurant in the west part of town should serve crossover food
inform,doesnt matter
inform,i dont care
inform,restaurant in west part of town
inform,shit served swiss food
inform,vietnamese food
inform,vietnamese
inform,i want to find a cheap restaurant that serves
inform,any
inform,kosher
inform,i want to find a cheap restaurant in the south part of town
inform,it doesnt matter
inform,east part of town
inform,any
inform,cheap
inform,moderately priced restaurant
inform,north
inform,any
inform,american
inform,west
inform,australian
inform,indian
inform,im looking for a moderately priced restaurant in the south
inform,the south part of town
inform,any type of food
inform,im looking for a moderately priced restaurant in the west part
inform,i dont care
inform,expensive restaurant
inform,east
inform,any
inform,food
inform,food
inform,im looking for a moderately priced restaurant in the west part of town
inform,any type
inform,south south
inform,south
inform,south
inform,dont care moderate
inform,i would like an expensive restaurant in the south part of town
inform,it doesnt matter
inform,im looking for a restaurant in the east part of town that serves traditional food
inform,i want to find a moderately priced restaurant in the east part of town
inform,i dont care
inform,id like a barbecue restaurant
inform,im looking for expensive spanish food
inform,im looking for meditteranian
inform,moderately priced restaurant in the west part of town
inform,dont care
inform,im looking for a moderately priced restaurant in the north part of town
inform,it doesnt matter
inform,east
inform,dont care
inform,moderate
inform,im looking for a restaurant that serves
inform,catalan food
inform,i dont care
inform,catalan
inform,gastropub food
inform,can i find a restaurant with gastropub food
inform,i dont care
inform,danish food
inform,vietnamese food
inform,i am looking fora restaurant that should serve
inform,north town
inform,world food
inform,chinese food
inform,im looking for an expensive restaurant
inform,east part
inform,dont care
inform,im looking for a cheap restaurant in the east part of town
inform,in the center that serves unintelligible asian
inform,european food
inform,i dont care
inform,im looking for a moderately priced restaurant in the north part of town
inform,i dont care
inform,mexican food
inform,yea im looking for some spanish food
inform,spanish food
inform,cheap restaurant in the west part of town
inform,any kind
inform,im looking for a cheap restaurant in the north part of town
inform,it doesnt matter
inform,looking for a restaurant in the center part of town
inform,spanish food
inform,i need to find a moderately priced restaurant
inform,dont care
inform,mexican food
inform,international type food
inform,i need an expensive restaurant in the east part of town
inform,uh i dont care
inform,i want a restaurant in the west part of town that serves jamaican
inform,jamaican
inform,what about a restaurant that serves vietnamese
inform,type food
inform,vietnamese
inform,i want a vietnamese restaurant
inform,i want a russian restaurant
inform,korean
inform,malaysian food in the south part of town
inform,looking for an expensive restaurant in the east part of town
inform,any type
inform,west
inform,west
inform,dont care
inform,cheap
inform,id like to find an expensive restaurant in the east side of town
inform,i dont care
inform,im looking for a moderately priced restaurant
inform,the north part of town
inform,i dont care
inform,breath i want to find an expensive restaurant and it sh
inform,the south part of town
inform,indian food noise
inform,im looking for something serving vegetarian food
inform,are there any turkish restaurants
inform,turkish
inform,doesnt matter
inform,something moderately priced
inform,find moderately priced brazilian restaurant
inform,find asian oriental
inform,chinese in the south part of town
inform,chinese
inform,i do not care
inform,im looking for a restaurant in the north part of town that serves french
inform,the center of town
inform,spanish
inform,it doesnt matter
inform,im looking for a cheap restaurant in the west part of town
inform,doesnt matter
inform,i want to find an expensive restaurant on the east part of town
inform,american
inform,im looking for a moderately priced restaurant in the north part of town
inform,i dont care
inform,im looking for a cheap restaurant in the south part of town
inform,i dont care
inform,south
inform,expensive
inform,an expensive restaurant in the east part of town
inform,expensive food
inform,im looking for moderately priced restaurant in the north part
inform,i do not care
inform,east part of town
inform,european food
inform,cheap restaurant mediterranean food
inform,cuban food
inform,i dont care
inform,cuban food cheap restaurant
inform,cuban food
inform,cuban food
inform,cuban food
inform,i want cuban food
inform,modern european food
inform,modern european foo
inform,spanish food west part of town
inform,west
inform,west
inform,spanish
inform,spanish
inform,any area
inform,any
inform,can i have moderately priced restaurnt in the south part of town
inform,any kind of food
inform,may i have the cheap restaurant in the south part of town
inform,i dont care
inform,i want a restaurant in the south part of town that serves moroccan food
inform,what about in the center of town
