label,text
inform,im looking for a restaurant in the south part of town that serves vietnamese food
inform,south part of town
inform,im looking for a
inform,im looking for a moderately priced restaurant in the north
inform,west
inform,im looking for an expensive restaurant in a
inform,uh doesnt matter
inform,does anyone serve eritrean food
inform,cantonese food
inform,creative
inform,food
inform,im looking for a cheap pan asian food
inform,moderate
inform,south
inform,the south side
inform,german food
inform,brazilian food
inform,cheap gastropub
inform,moderately priced priced restaurant
inform,moderately priced afghan
inform,im looking for a cheap restaurant in the east part of town
inform,cheap
inform,expensive restaurant in the south part of town
inform,doesnt matter
inform,i want thai food
inform,uh doesnt matter
inform,traditional food
inform,west area
inform,i dont care
inform,barbecue food
inform,west
inform,any
inform,south part of town
inform,south
inform,im looking for an expensive restaurant in the east part of town
inform,west
inform,british food north part of town
inform,i dont care about the price range what is the address
inform,moderately priced restaurant in the west part of town
inform,i dont care
inform,any
inform,um im trying to find a restaurant in the unintelligible of town
inform,japanese food
inform,east
inform,i am looking for an expensive restaurant
inform,im looking for a restaurant in the south part of town
inform,the center of town
inform,it doesnt matter
inform,cheap restaurant in the east part of town
inform,german food
inform,it has to serve unusual
inform,cheap
inform,doesnt matter
inform,breath im looking for a restaurant in the east part of tow
inform,it doesnt matter
inform,can i have an asian oriental restaurant in the
inform,food
inform,african food in any price range
inform,food
inform,spanish food
inform,portuguese
inform,is doesnt matter
inform,um an expensive
inform,chinese
inform,any price range
inform,i dont care
inform,im looking for a restaurant in the east part of town serving swiss food
inform,any
inform,i need a cheap restaurant serving eritrean food
inform,the east part
inform,a moderately priced restaurant that serves vietnamese food
inform,i dont care
inform,find a restaurant in the west part of town
inform,asian oriental
inform,indian
inform,gastropub
inform,doesnt matter
inform,looking for a basque restaurant
inform,any
inform,north part of town
inform,south
inform,dont care
inform,it does not matter
inform,im looking for a moderately priced restaurant that serves endonesian
inform,any kind
inform,i dont care
inform,traditional
inform,i need lebanese food in the east
inform,uh looking for a restaurant in any area and that needs to serve
inform,moderately price
inform,north
inform,a chinese restaurant in the south part of town
inform,european
inform,i dont care
inform,it doesnt matter
inform,im looking for an expensive restaurant
inform,i want a restaurant in the north part of town
inform,asian
inform,looking for a cheap spanish restaurant
inform,i would like to find a moderately priced restaurant and it should be in the east
inform,im looking for a cheap restaurant in the south part of town
inform,german food in the centre of town
inform,not chinese food thai food
inform,serving jamaican food
inform,cheap restaurant west part of town
inform,any kind
inform,the east part of town
inform,south
inform,any
inform,any where
inform,mediterranean food
inform,barbecue food
inform,moderate price
inform,im looking for a moderately priced restaurant in the south part of town
inform,indian
inform,west part of town
inform,moderate
inform,expensive
inform,im looking for a restaurant in the west part of town with
inform,i dont care
inform,food
inform,cheap price range
inform,east
inform,european food
inform,cheap
inform,chiquito
inform,and the north
inform,north part of town
inform,im looking for a cheap restaurant
inform,i need a moderately priced restaurant in the south part of town
inform,find restaurant in north part of town serving asian
inform,im looking for a restaurant that serves thai food and i dont care about the price
inform,asian oriental
inform,turkish restaurant
inform,any
inform,any
inform,south
inform,thai food
inform,international food in the east part of town
inform,i need a moderately priced restaurant
inform,looking for an expensive restaurant that serves afghan food
inform,expensive restaurant east part of town
inform,i dont care
inform,any
inform,moderately priced french food
inform,french
inform,dont care
inform,cheap
inform,i dont care
inform,polish food
inform,a cheap
inform,inexpensive
inform,the north part of town
inform,id like an expensive restaurant
inform,cheap restaurant
inform,gastro
inform,middle
inform,i dont care
inform,un unusual food
inform,dont care
inform,any part
inform,north
inform,expensive
inform,im looking for an expensive restaurant that serves thai food
inform,north american
inform,i dont care
inform,im looking for chinese food
inform,west
inform,north
inform,west
inform,spanish food
inform,i need a restaurant serving crossover food in the west part of town
inform,hungarian food
inform,i dont care
inform,thai food
inform,south part of town
inform,i dont care
inform,moderately priced restaurant in the west part of town
inform,i want a restaurant that serves portuguese food
inform,i dont care
inform,chinese food
inform,im looking for a moderately priced restaurant
inform,any area
inform,north part of town
inform,i dont care
inform,i want a moderately priced restaurant in the west part of town
inform,im looking for a cheap creative food restaurant
inform,east
inform,im looking for a restaurant in the center
inform,italian
inform,im looking for an expensive restaurant in the south part of town
inform,a chi ok lets look for chinese restaurant
inform,cheap restaurant
inform,id like an expensive restaurant in the south part of town
inform,european food
inform,ok i want vietnamese
inform,cuban
inform,find restaurant
inform,uh expensive
inform,expensive restaurant
inform,it doesnt matter
inform,moderate please
inform,steak house
inform,british type
inform,in the south part of town
inform,cheap
inform,doesnt matter
inform,im looking for a moderately priced restaurant in the south part of town
inform,noise center
inform,expensive
inform,i dont care
inform,i am looking for a cheap restaurant in the north part of town
inform,im looking for a vietnamese restaurant
inform,moderate restaurant south part of town
inform,im looking for a restaurant in any area that serves kor
inform,it doesnt matter
inform,im looking for an expensive restaurant in the south part of town
inform,im looking for a restaurant in the east part of town that serves chinese food
inform,the north part
inform,i want a scottish restaurant
inform,im looking for eritrean food
inform,im looking for modern european food
inform,italian
inform,korean
inform,north part
inform,gastropub
inform,i am looking for a restaurant in the south part of town
inform,chinese
inform,the south part
inform,okay im looking for a restaurant serving fre
inform,i want an expensive restaurant that serves african food
inform,im looking for
inform,south part of town
inform,italian food
inform,west
inform,any
inform,indian food
inform,kosher food
inform,in the south part of town
inform,uh west
inform,any kind of food
inform,moderate eur
inform,any
inform,moderate
inform,i dont care
inform,caribbean
inform,moderate
inform,i need a restaurant serving asian oriental in the north part of town
inform,food
inform,european
inform,cantonese food
inform,south
inform,gastropub
inform,italian food
inform,doesnt matter
inform,gastropub
inform,i need a restaurant that serves canape
inform,um i dont know
inform,spanish
inform,south
inform,id like an expensive restaurant in the south part of town
inform,its expensive
inform,food
inform,spanish food
inform,west
inform,anything
inform,seafood
inform,south
inform,belgian food
inform,dont care
inform,restaurant serving spanish food
inform,polish food
inform,unusual
inform,any
inform,european food
inform,uh low price range
inform,thai food
inform,thai food
inform,im looking for meditteranian
inform,moderately
inform,italian
inform,south noise
inform,i dont care
inform,in the north part of town
inform,thai
inform,restaurant in the north
inform,moderately priced
inform,i dont care
inform,anywhere
inform,north
inform,restaurant
inform,cheap
inform,british food
inform,im looking for a restaurant in the north part of town that serves
inform,i want italian food
inform,jamcian food
inform,cheap
inform,i dont care
inform,vietnamese food
inform,i dont care
inform,swiss food
inform,cheap
inform,i want a restaurant that serves british food
inform,can i have a cheap restaurant
inform,chinese food
inform,french food
inform,i dont care
inform,i dont care
inform,persian
inform,welsh food
inform,moderately priced in the south part of town
inform,im looking for korean food in any price range
inform,im looking for a cheap restaurant serving pan as
inform,i dont care
inform,what about kosher food
inform,a restaurant in the east part of town serving indian food
inform,gastro pub food
inform,korean restaurant
inform,vietnamese
inform,looking for moderately priced restaurant in the north part of town
inform,need it in north
inform,i want thai food
inform,any type of food
inform,indian food
inform,i dont care
inform,west
inform,i dont care
inform,east
inform,lebanese
inform,what about the other moderately priced restaurant in the south part
inform,mediterranean
inform,i dont care
inform,russian
inform,irish food
inform,im looking for a restaurant that serves african food
inform,belgian food
inform,chinese
inform,i dont care
inform,i dont care
inform,cheap restaurant in the south part of town
inform,russian
inform,i dont care
inform,moderate
inform,thai food
inform,cheap
inform,i want scottish food
inform,asian oriental food
inform,im looking for a moderately priced restaurant
inform,breath i want to find an expensive restaurant and it sh
inform,food
inform,im looking for a restaurant in the south part of town with creative food
inform,north
inform,serves british food
inform,restaurant center serves spanish food
inform,expensive restaurant
inform,cheap restaurant
inform,any
inform,cheap restaurant in the east part of town
inform,indian food
inform,korean food
inform,cheap restaurant
inform,mediterranean food
inform,gastropub
inform,hungarian food
inform,caribbean food
inform,gastropub type food
inform,i want to find a expensive restaurant and it should serve english food
inform,moderately priced restaurant in the north part of town
inform,asian oriental
inform,european food
inform,gastropub
inform,im looking for singaporean food
inform,i dont give a fuck if hk fusion serves chinese food im looking for thai food
inform,im looking for an expensive restaurant in the south part of town
inform,i dont care
inform,north part of town
inform,i do not care
inform,south
inform,north
inform,bistro
inform,doesnt matter
inform,moderate
inform,thai
inform,i want to find a moderately priced restaurant and it should be in the north part of town
inform,west part of town serving barbecue food
inform,any part
inform,yea im looking for an expensive restaurant that serves portuguese
inform,west
inform,looking for a cheap restaurant in the west part of town
inform,mediterranean food
inform,indian food west part of town
inform,mediterranean food
inform,indian
inform,indian food
inform,indian food in the south
inform,can i have a restaurant in the center
inform,im looking for a moderate priced restaurant that serves kosher food
inform,moderate
inform,im looking for a restaurant serving chinese food
inform,expensive restaurant
inform,i would like to find a cheap restaurant in the west part of t
inform,spanish restaurant
inform,cuban food
inform,italian
inform,help me decide what venues are available in the west part of town serving any ty
inform,korean food
inform,gastropub
inform,moderate
inform,european food
inform,turkish restaurant
inform,south
inform,canape
inform,im looking for a restaurant in central it should serve japanese food
inform,id like a hungarian food restaurant in the centre part of town
inform,a restaurant in any area
inform,french food
inform,world food
inform,it doesnt matter
inform,cheap
inform,east part of town
inform,any area
inform,british food
inform,i would like a cheap restaurant in the west part of town
inform,south
inform,doesnt matter
inform,moderately priced restaurant
inform,dont care
inform,im looking for a restaurant in the east part of town that serves belgium food
inform,spanish
inform,british food
inform,im looking for an expensive restaurant in the south part of town
inform,lebanese damn it just listen to me
inform,cheap
inform,turkish food
inform,expensive
inform,moderate
inform,it doesnt matter
inform,japanese
inform,vegetarian
inform,im trying to find a cheap restaurant in the east of town
inform,vietnamese
inform,im looking for a restaurant in the south part of town
inform,unintelligible food
inform,a restaurant in the west part of town should serve crossover food
inform,center
inform,south
inform,thai food
inform,im looking for a restaurant in the west part of town serving
inform,east
inform,find me an expensive portuguese restaurant
inform,im looking for something expensive
inform,thai
inform,moderately priced
inform,i do not care
inform,lebanese
inform,french food
inform,swedish
inform,center of town
inform,id like a moderately priced restaurant that serves halal food
inform,im looking for a cheap restaurant
inform,modern european foo
inform,an expensive restaurant in the south part of town
inform,breath id like a moderately priced restaurant that serves thai food
inform,doesnt matter
inform,european food
inform,um moderate
inform,i dont care
inform,could i have a moderately priced restaurant in the east part of town
inform,something catalan food
inform,dont care
inform,west part of town
inform,im looking for a restaurant in the west part of town that serves jamaican food
inform,north
inform,moderate
inform,i want a restaurant that serves british food in the center
inform,i dont care
inform,north part of town
inform,south
inform,that serves japanese food
inform,japanese
inform,expensive restaurant east part of town
inform,is a restaurant in the west part of town that serves
inform,dont care
inform,i want to find an expensive restaurant that serves hungarian food
inform,i dont care
inform,i dont care
inform,any
inform,it doesnt matter
inform,moderately
inform,any part
inform,im looking for a expensive restaurant serving irish food
inform,im looking for a
inform,hungarian food
inform,dont care
inform,i am looking fora restaurant that should serve
inform,expensive food
inform,barbecue
inform,indian
inform,moderately priced
inform,dont care
inform,uh is there a steak house
inform,serving asian oriental
inform,looking for a cheap restaurant
inform,how bout asian oriental
inform,im looking for restaurant that serves chinese food
inform,caribbean food
inform,west
inform,okay uh forget that then can i get a restaurant serving italian food
inform,is there an indian restaurant the east of town
inform,north part of town
inform,does not matter
inform,i need an expensive restaurant in the east part of town
inform,singaporean food
inform,cheap restaurant that serves german food
inform,chinese
inform,asian
inform,north american food
inform,im looking for a restaurant
inform,the south part of town
inform,can i find a expensive restaurant that serves welsh food
inform,airatarin
inform,expensive
inform,im looking for a restaurant in the center
inform,singapore food
inform,i dont care
inform,north part of town
inform,enlish
inform,turkish
inform,west
inform,barbecue food
inform,german
inform,italian
inform,oh i dont care
inform,im looking for african food
inform,oh anything
inform,north part of town
inform,italian food
inform,i want a moderate priced restaurant in the north part of town
inform,any kind
inform,vietnamese food
inform,can i find an indian
inform,thai food
inform,i dont care
inform,uh it doesnt matter
inform,expensive
inform,i am looking for a restaurant in the east part of town
inform,swiss food
inform,looking for mediterranean food uh west side of town
inform,spanish
inform,tv_noise any
inform,i dont care
inform,it doesnt matter
inform,cheap
inform,i dont care
inform,im looking for a moderately prices restaurant
inform,i dont care
inform,thai food
inform,im looking for expensive welsh food
inform,irish food
inform,in the center
inform,chineese
inform,i dont care
inform,vegetarian
inform,cheap restaurant west part of town
inform,italian
inform,restaurant in the south part of town caribbean food
inform,anything
inform,doesnt matter
inform,south
inform,can i get a restaurant in the center
inform,find me a restaurant in the center of town
inform,any
inform,i want an expensive restaurant that serves polish food
inform,corsica food
inform,im looking for a restaurant in the center serving greek food
inform,ah any
inform,cheap restaurant that serves
inform,restaurant east
inform,i want chinese food
inform,i dont care
inform,any
inform,center
inform,im looking for a restaurant in the south part of town that serves creative food
inform,the east part
inform,vietnamese food
inform,i want a cheap restaurant in the north part of town
inform,barbecue food
inform,cheap restaurant welsh food
inform,korean
inform,scandinavian
inform,moderately priced restaurant in east part of town
inform,um cheap
inform,im looking for a cheap restaurant in the north part of town
inform,indian food in the west part of town
inform,id like a restaurant in any area that serves
inform,anything
inform,im sorry im looking for a moderate priced restaurant
inform,in the east part of town
inform,central inaudible
inform,chinese food
inform,any type
inform,im looking for a restaurant in the north of town serving french type of food
inform,catalan
inform,im looking for a cheap restaurant in the east part of town
inform,south part of town
inform,russian
inform,indian
inform,mediterranean food
inform,uh italian
inform,expensive restaurant
inform,how bout thai
inform,i want a restaurant in the west part of town that serves jamaican
inform,in the south part of town
inform,cheap restaurant north part of town
inform,afghan
inform,im looking for a restaurant in the east part that serves creative food
inform,kosher
inform,food
inform,im looking for cheap food in the north of town
inform,korean
inform,north
inform,i do not care
inform,im looking for an expensive restaurant that serves unusual food
inform,id like a moderately priced restaurant in the south part of town
inform,i want a turkish restaurant
inform,i dont care
inform,european food
inform,venetian
inform,moderately priced restaurant
inform,any type of food
inform,any
inform,i would like a restaurant that serves korean food
inform,i dont care
inform,asian food in the north part of town
inform,indian food
inform,east
inform,i would like to find a restaurant in the centre
inform,moderately priced restaurant
inform,im looking for corsica food
inform,crossover food
inform,spanish food
inform,mexican
inform,i dont care
inform,id like to find a restaurant in the north part of town that serves german food
inform,indian type of food
inform,ya im looking for a restaurant serving persian food
inform,i would like a restaurant in the west part of town that serves cuban food
inform,ok i want to find a restaurant in the south part of town
inform,food
inform,looking for a restaurant in the east part of town
inform,im looking for a moderately priced restaurant that serves european food
inform,british
inform,mediterranean
inform,english food
inform,i want a cheap restaurant in the south part of town
inform,any
inform,im looking for spanish food
inform,uh scandinavian food
inform,looking for a moderately priced restaurant in the east part of town
inform,expensive
inform,portuguese
inform,south
inform,turkish
inform,south
inform,south
inform,i need a moderately priced restaurant in the south part of town
inform,british food
inform,moderately priced
inform,i dont care
inform,yea im looking for a restaurant in the moderate price range serving vietnamese food
inform,south
inform,thai food
inform,doesnt matter
inform,any
inform,restaurant north part of town
inform,korean
inform,im looking for a korean restaurant
inform,any
inform,moderate
inform,im looking for a restaurant in the west part of town that serves canapes food
inform,bistro
inform,south
inform,i want to find a cheap restaurant that serve
inform,i want a cheap restaurant that serves unusual food
inform,id like to find a moderately priced restaurant in the west part of town
inform,basque
inform,spanish
inform,im looking for a restaurant that serves austrian food
inform,cheap restaurant
inform,im looking for a restaurant in the east part of town serving australian
inform,im looking for indian food
inform,doesnt matter
inform,british food
inform,any
inform,im looking for a cheap restaurant in the south part of town
inform,im looking for polynesian food
inform,european food
inform,looking for a cheap restaurant in the east part of town
inform,north
inform,lebanese food
inform,spanish food in any area
inform,id like thai food
inform,the south
inform,i dont care
inform,the food
inform,irish food on the east part of town
inform,in the north part of town
inform,seafood
inform,breath i dont care noise
inform,doesnt matter
inform,danish
inform,i dont care
inform,thai food
inform,italian food
inform,any
inform,tuscan food
inform,west
inform,any restaurant that serves asian oriental food
inform,im looking for a british restaurant
inform,australian
inform,moderately priced
inform,vietnamese type of food
inform,im looking for a restaurant in the west part of town
inform,cheap restaurant
inform,any kind any thing
inform,im looking in the south of the town
inform,lebanese
inform,north side
inform,doesnt matter
inform,is there mediterranean food
inform,im looking for an expensive restaurant in the south part of town
inform,im looking for greek food
inform,moderate
inform,center
inform,im looking for an expensive restaurant that serves
inform,expensive
inform,im looking for an expensive restaurant and it should be east part of town
inform,swedish
inform,italian
inform,gastropub
inform,malaysian food in the south part of town
inform,west
inform,i dont care
inform,looking for cuban food that is moderately priced
inform,im looking for an expensive restaurant in the east part
inform,any
inform,russian
inform,dont care
inform,south
inform,moderate price range
inform,i dont care
inform,cheap price range
inform,anything
inform,european food
inform,and it should be in the west part of town
inform,north
inform,dont care
inform,spanish
inform,i dont care
inform,any part of town
inform,im looking for a moderately priced restaurant that serves asian
inform,noise ah gastropub food
inform,north
inform,west part of town
inform,european food
inform,portuguese food
inform,moderate
inform,italian
inform,brazilian food
inform,indian food
inform,i dont care
inform,north
inform,anything
inform,center
inform,food
inform,and at the gastropub
inform,east
inform,i dont care
inform,turkish food any price range
inform,expensive
inform,cheap
inform,cheap restaurant
inform,any
inform,moderately priced restaurant in the west part of town
inform,can i get a restaurant in the east part of town that serves italian food
inform,spanish
inform,moderate
inform,south
inform,restaurant in the north part of town that serves turkish food
inform,cheap portuguese food
inform,thai food
inform,im looking for an expensive restaurant and it should be east part of town
inform,im looking for a restaurant that serves gastropub food any price range
inform,moroccan
inform,im looking for a moderately priced restaurant and it should be in the east part of town
inform,east
inform,east part
inform,spanish food
inform,oriental
inform,any
inform,polynesian food
inform,cheap restaurant
inform,cheap
inform,european
inform,chinese food
inform,international
inform,restaurant south part of town christmas food
inform,indian
inform,steak house
inform,im looking for a restaurant in the center serving russian food
inform,uh korean food
inform,i dont care
inform,isian food
inform,pan asian
inform,any
inform,moderate
inform,any
inform,i need asian food
inform,west
inform,british food
inform,expensive
inform,south part of town
inform,expensive restaurant expensive restaurant east
inform,indian food
inform,vegitarian
inform,im looking for moderately priced restaurant in the north part of town
inform,im looking for a restaurant that serves european food
inform,asian oriental
inform,north
inform,im looking for a cheap restaurant in the north part of town
inform,i dont care
inform,i dont care
inform,did you see a korean restaurant
inform,cheap
inform,uh cheap restaurant
inform,im looking for a turkish type of restaurant
inform,south
inform,is there an expensive restaurant that serves french
inform,find me a portuguese restaurant
inform,in the south
inform,any range
inform,im looking for a restaurant in the east part of town
inform,any part
inform,any
inform,south part of town
inform,cheap
inform,portugeuse
inform,portuguese
inform,moderate priced in the north part of town
inform,in the north part
inform,portuguese
inform,north
inform,gastropub food
inform,doesnt matter
inform,moderate
inform,looking for a moderately priced restaurant that serves tuscan food
inform,turkish
inform,i would like a african restaurant in the center of town
inform,can i find something in the west part of town
inform,i am looking for a restaurant in the south part of town and it should serve cantonese food
inform,what about other parts of town
inform,dont care
inform,lebanese
inform,north
inform,korean food price range
inform,russian food
inform,can i have a moderately priced restaurant
inform,do you have christmas food
inform,modern european food
inform,im looking for thai food
inform,dont care
inform,expensive restaurant
inform,cheap
inform,how european
inform,expensive restaurant
inform,christmas food
inform,kosher food
inform,medterranean
inform,any area
inform,chinese
inform,french food
inform,north
inform,any price range
inform,korean food moderate price
inform,noise i am looking for a restaurant
inform,moderate
inform,west
inform,i need a restaurant that serves
inform,any
inform,cantonese food
inform,expensive
inform,im looking for a cheap restaurant in the east part of town that serves gastropub food
inform,sea food
inform,im looking for an expensive restaurant that serves irish food
inform,the east part of town
inform,brazilian
inform,any
inform,i dont care
inform,any area
inform,french food
inform,moderate
inform,cheap restaurant in the south part of town
inform,iam looking for a restaurant in any area that serves swiss food
inform,dont care
inform,i dont care about the price
inform,barbecue food
inform,cheap restaurant uh italian food
inform,thai food
inform,north american
inform,im looking for portuguese food
inform,uh north side of town german food
inform,in cheap restaurant
inform,eritrean
inform,what about mediterranean food
inform,expensive
inform,expensive
inform,any
inform,i want a restaurant in the center of town
inform,international food
inform,moderate
inform,dont care
inform,i need to find a moderately priced restaurant
inform,looking for persian food
inform,jamaican food
inform,dont care
inform,west
inform,any
inform,can i have the venusian food
inform,japanese
inform,dont care
inform,any price range
inform,looking for a cheap restaurant in the west part of town
inform,center
inform,west part of town
inform,i would like a restaurant in the west part of town that serves russian food
inform,im looking for an expensive restaurant that serves turkish food
inform,catalan
inform,im looking for a restaurant in the west part of town
inform,i dont care
inform,italian food
inform,cheap
inform,any
inform,greek
inform,find cheap restaurant in south part of town
inform,doesnt matter
inform,im looking for a moderately priced restaurant that serves turkish food
inform,north american
inform,dont care
inform,find me vietnamese food
inform,catalan
inform,im looking for a restaurant in the west part of town that serves halo food
inform,cheap restaurant spani
inform,caribbean food
inform,yea im looking for a restaurant that serves basque food
inform,gastropub
inform,chinese food
inform,thai food
inform,i dont care
inform,moderate
inform,i dont care
inform,im looking for an indian restaurant in the north part of town
inform,east
inform,the west part
inform,moderate
inform,i dont know
inform,serving catalan food
inform,asian oriental
inform,cantonese food
inform,any price range
inform,a moderately priced restaurant
inform,basque
inform,um portuguese
inform,moderate
inform,i dont care
inform,any
inform,im looking for a restaurant in the south part of town serving indian type of food
inform,mediterranean
inform,moderate
inform,dont care
inform,ne vietnamese
inform,im moderate priced restaurant in the north part of town
inform,im looking for a cheap restaurant in the east part of town
inform,spanish food
inform,french
inform,um swedish food
inform,expensive restaurant
inform,expensive restaurant
inform,any type
inform,a cheap restaurant
inform,european restaurant
inform,west
inform,im looking for a moderately priced restaurant in the east part of town
inform,vietnamese
inform,i dont care
inform,im looking for french food
inform,id like a moderately price
inform,danish
inform,i dont care
